OBJECTID,DATE,Group,Facility,County,Cases,Month,Cases_Normalized,Risk_Level
978,2021-10-13 11:00:00,Youth,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
979,2021-10-20 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,188,10,0.4239252150048401,0
980,2021-10-20 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,259,10,0.7279831971227234,2
981,2021-10-20 11:00:00,Staff,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
982,2021-10-20 11:00:00,Patients,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
983,2021-10-20 11:00:00,Inmates,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
984,2021-10-20 11:00:00,Youth,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
997,2021-10-27 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,282,10,0.826480853301756,2
998,2021-10-27 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,392,10,1.2975566002449554,2
999,2021-10-27 11:00:00,Staff,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
1000,2021-10-27 11:00:00,Patients,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
1001,2021-10-27 11:00:00,Inmates,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
1002,2021-10-27 11:00:00,Youth,State and Local Affected Facilities,Harford,0,10,-0.3811860615889917,0
1015,2021-11-03 11:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,288,11,0.8521758940441123,2
1016,2021-11-03 11:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,393,11,1.301839107035348,2
1017,2021-11-03 11:00:00,Staff,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1018,2021-11-03 11:00:00,Patients,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1019,2021-11-03 11:00:00,Inmates,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1020,2021-11-03 11:00:00,Youth,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1021,2021-11-10 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,196,11,0.45818526932798187,0
1022,2021-11-10 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Harford,318,11,0.980651097755894,2
1023,2021-11-10 10:00:00,Staff,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1024,2021-11-10 10:00:00,Patients,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1025,2021-11-10 10:00:00,Inmates,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
1026,2021-11-10 10:00:00,Youth,State and Local Affected Facilities,Harford,0,11,-0.3811860615889917,0
55,2020-04-29 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,41,4,-0.20560328318289012,0
56,2020-04-29 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,117,4,0.11986723288695679,0
57,2020-04-29 10:00:00,Staff,State and Local Affected Facilities,Howard,1,4,-0.376903554798599,0
58,2020-04-29 10:00:00,Patients,State and Local Affected Facilities,Howard,0,4,-0.3811860615889917,0
59,2020-04-29 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,4,-0.3811860615889917,0
60,2020-04-29 10:00:00,Youth,State and Local Affected Facilities,Howard,0,4,-0.3811860615889917,0
61,2020-05-06 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,43,5,-0.19703826960210466,0
62,2020-05-06 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,137,5,0.20551736869481124,0
63,2020-05-06 10:00:00,Staff,State and Local Affected Facilities,Howard,1,5,-0.376903554798599,0
64,2020-05-06 10:00:00,Patients,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
65,2020-05-06 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
66,2020-05-06 10:00:00,Youth,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
67,2020-05-13 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,51,5,-0.16277821527896288,0
68,2020-05-13 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,140,5,0.2183648890659894,0
69,2020-05-13 10:00:00,Staff,State and Local Affected Facilities,Howard,14,5,-0.3212309665234936,0
70,2020-05-13 10:00:00,Patients,State and Local Affected Facilities,Howard,15,5,-0.3169484597331009,0
71,2020-05-13 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
72,2020-05-13 10:00:00,Youth,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
73,2020-05-20 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,56,5,-0.14136568132699928,0
74,2020-05-20 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,146,5,0.24405992980834573,0
75,2020-05-20 10:00:00,Staff,State and Local Affected Facilities,Howard,16,5,-0.31266595294270816,0
76,2020-05-20 10:00:00,Patients,State and Local Affected Facilities,Howard,15,5,-0.3169484597331009,0
77,2020-05-20 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
78,2020-05-20 10:00:00,Youth,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
79,2020-05-27 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,71,5,-0.07712807947110843,0
80,2020-05-27 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,163,5,0.316862545245022,0
81,2020-05-27 10:00:00,Staff,State and Local Affected Facilities,Howard,18,5,-0.30410093936192273,0
82,2020-05-27 10:00:00,Patients,State and Local Affected Facilities,Howard,15,5,-0.3169484597331009,0
83,2020-05-27 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
84,2020-05-27 10:00:00,Youth,State and Local Affected Facilities,Howard,0,5,-0.3811860615889917,0
85,2020-06-03 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,97,6,0.034217097079102345,0
86,2020-06-03 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,201,6,0.47959780327994544,0
87,2020-06-03 10:00:00,Staff,State and Local Affected Facilities,Howard,3,6,-0.36833854121781356,0
88,2020-06-03 10:00:00,Patients,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
89,2020-06-03 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
90,2020-06-03 10:00:00,Youth,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
91,2020-06-10 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,117,6,0.11986723288695679,0
92,2020-06-10 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,231,6,0.6080730069917272,2
93,2020-06-10 10:00:00,Staff,State and Local Affected Facilities,Howard,3,6,-0.36833854121781356,0
94,2020-06-10 10:00:00,Patients,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
95,2020-06-10 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
96,2020-06-10 10:00:00,Youth,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
97,2020-06-17 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,94,6,0.021369576707924175,0
98,2020-06-17 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,211,6,0.5224228711838727,0
99,2020-06-17 10:00:00,Staff,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
100,2020-06-17 10:00:00,Patients,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
101,2020-06-17 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
102,2020-06-17 10:00:00,Youth,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
103,2020-06-24 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,56,6,-0.14136568132699928,0
104,2020-06-24 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,104,6,0.0641946446118514,0
105,2020-06-24 10:00:00,Staff,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
106,2020-06-24 10:00:00,Patients,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
107,2020-06-24 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
108,2020-06-24 10:00:00,Youth,State and Local Affected Facilities,Howard,0,6,-0.3811860615889917,0
109,2020-07-01 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,59,7,-0.1285181609558211,0
110,2020-07-01 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,121,7,0.13699726004852766,0
111,2020-07-01 10:00:00,Staff,State and Local Affected Facilities,Howard,17,7,-0.30838344615231544,0
112,2020-07-01 10:00:00,Patients,State and Local Affected Facilities,Howard,21,7,-0.29125341899074453,0
113,2020-07-01 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
114,2020-07-01 10:00:00,Youth,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
115,2020-07-08 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,74,7,-0.06428055909993027,0
116,2020-07-08 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,139,7,0.21408238227559667,0
117,2020-07-08 10:00:00,Staff,State and Local Affected Facilities,Howard,27,7,-0.26555837824838824,0
118,2020-07-08 10:00:00,Patients,State and Local Affected Facilities,Howard,37,7,-0.222733310344461,0
119,2020-07-08 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
120,2020-07-08 10:00:00,Youth,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
145,2020-07-15 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,98,7,0.038499603869495067,0
146,2020-07-15 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,147,7,0.24834243659873845,0
147,2020-07-15 10:00:00,Staff,State and Local Affected Facilities,Howard,28,7,-0.2612758714579955,0
148,2020-07-15 10:00:00,Patients,State and Local Affected Facilities,Howard,41,7,-0.20560328318289012,0
149,2020-07-15 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
150,2020-07-15 10:00:00,Youth,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
157,2020-07-22 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,96,7,0.02993459028870962,0
158,2020-07-22 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,153,7,0.2740374773410948,0
159,2020-07-22 10:00:00,Staff,State and Local Affected Facilities,Howard,27,7,-0.26555837824838824,0
160,2020-07-22 10:00:00,Patients,State and Local Affected Facilities,Howard,41,7,-0.20560328318289012,0
161,2020-07-22 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
162,2020-07-22 10:00:00,Youth,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
163,2020-07-29 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,127,7,0.162692300790884,0
164,2020-07-29 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,183,7,0.40251268105287646,0
165,2020-07-29 10:00:00,Staff,State and Local Affected Facilities,Howard,31,7,-0.24842835108681732,0
166,2020-07-29 10:00:00,Patients,State and Local Affected Facilities,Howard,43,7,-0.19703826960210466,0
167,2020-07-29 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
168,2020-07-29 10:00:00,Youth,State and Local Affected Facilities,Howard,0,7,-0.3811860615889917,0
181,2020-08-05 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,133,8,0.18838734153324035,0
182,2020-08-05 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,168,8,0.33827507919698563,0
183,2020-08-05 10:00:00,Staff,State and Local Affected Facilities,Howard,35,8,-0.23129832392524644,0
184,2020-08-05 10:00:00,Patients,State and Local Affected Facilities,Howard,44,8,-0.19275576281171194,0
185,2020-08-05 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
186,2020-08-05 10:00:00,Youth,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
211,2020-08-12 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,183,8,0.40251268105287646,0
212,2020-08-12 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,250,8,0.6894406360091889,2
213,2020-08-12 10:00:00,Staff,State and Local Affected Facilities,Howard,35,8,-0.23129832392524644,0
214,2020-08-12 10:00:00,Patients,State and Local Affected Facilities,Howard,44,8,-0.19275576281171194,0
215,2020-08-12 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
216,2020-08-12 10:00:00,Youth,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
235,2020-08-19 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,136,8,0.2012348619044185,0
236,2020-08-19 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,238,8,0.6380505545244762,2
237,2020-08-19 10:00:00,Staff,State and Local Affected Facilities,Howard,28,8,-0.2612758714579955,0
238,2020-08-19 10:00:00,Patients,State and Local Affected Facilities,Howard,41,8,-0.20560328318289012,0
239,2020-08-19 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
240,2020-08-19 10:00:00,Youth,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
247,2020-08-26 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,118,8,0.1241497396773495,0
248,2020-08-26 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,194,8,0.4496202557471964,0
249,2020-08-26 10:00:00,Staff,State and Local Affected Facilities,Howard,29,8,-0.25699336466760275,0
250,2020-08-26 10:00:00,Patients,State and Local Affected Facilities,Howard,41,8,-0.20560328318289012,0
251,2020-08-26 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
252,2020-08-26 10:00:00,Youth,State and Local Affected Facilities,Howard,0,8,-0.3811860615889917,0
253,2020-09-02 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,86,9,-0.012890477615217603,0
254,2020-09-02 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,152,9,0.2697549705507021,0
255,2020-09-02 10:00:00,Staff,State and Local Affected Facilities,Howard,29,9,-0.25699336466760275,0
256,2020-09-02 10:00:00,Patients,State and Local Affected Facilities,Howard,41,9,-0.20560328318289012,0
257,2020-09-02 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
258,2020-09-02 10:00:00,Youth,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
271,200-09-09 09:03:58,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,136,9,0.2012348619044185,0
272,200-09-09 09:03:58,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,167,9,0.3339925724065929,0
273,200-09-09 09:03:58,Staff,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
274,200-09-09 09:03:58,Patients,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
275,200-09-09 09:03:58,Inmates,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
276,200-09-09 09:03:58,Youth,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
295,2020-09-16 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,137,9,0.20551736869481124,0
296,2020-09-16 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,207,9,0.5052928440223018,0
297,2020-09-16 10:00:00,Staff,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
298,2020-09-16 10:00:00,Patients,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
299,2020-09-16 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
300,2020-09-16 10:00:00,Youth,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
319,2020-09-23 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,137,9,0.20551736869481124,0
320,2020-09-23 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,228,9,0.595225486620549,0
321,2020-09-23 10:00:00,Staff,State and Local Affected Facilities,Howard,31,9,-0.24842835108681732,0
322,2020-09-23 10:00:00,Patients,State and Local Affected Facilities,Howard,41,9,-0.20560328318289012,0
323,2020-09-23 10:00:00,Inmates,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
324,2020-09-23 10:00:00,Youth,State and Local Affected Facilities,Howard,0,9,-0.3811860615889917,0
325,2020-09-30 10:00:00,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,157,9,0.29116750450266565,0
326,2020-09-30 10:00:00,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",Howard,213,9,0.5309878847646581,0
