OBJECTID,DATE,Month,County,Group,Facility,Cases,Cases_Normalized,Risk_Level
1021,2021-11-10 10:00:00,11,Washington,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",183,0.40251268105287646,0
1022,2021-11-10 10:00:00,11,Washington,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",172,0.3554051063585565,0
1023,2021-11-10 10:00:00,11,Washington,Staff,State and Local Affected Facilities,520,1.8457174694152239,2
1024,2021-11-10 10:00:00,11,Washington,Patients,State and Local Affected Facilities,2,-0.3726210480082063,0
1025,2021-11-10 10:00:00,11,Washington,Inmates,State and Local Affected Facilities,482,1.6829822113803006,2
1026,2021-11-10 10:00:00,11,Washington,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
55,2020-04-29 10:00:00,4,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",2,-0.3726210480082063,0
56,2020-04-29 10:00:00,4,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",6,-0.35549102084663536,0
57,2020-04-29 10:00:00,4,Wicomico,Staff,State and Local Affected Facilities,1,-0.376903554798599,0
58,2020-04-29 10:00:00,4,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
59,2020-04-29 10:00:00,4,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
60,2020-04-29 10:00:00,4,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
61,2020-05-06 10:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",4,-0.36405603442742085,0
62,2020-05-06 10:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",31,-0.24842835108681732,0
63,2020-05-06 10:00:00,5,Wicomico,Staff,State and Local Affected Facilities,1,-0.376903554798599,0
64,2020-05-06 10:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
65,2020-05-06 10:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
66,2020-05-06 10:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
67,2020-05-13 10:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",13,-0.3255134733138863,0
68,2020-05-13 10:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",42,-0.20132077639249737,0
69,2020-05-13 10:00:00,5,Wicomico,Staff,State and Local Affected Facilities,1,-0.376903554798599,0
70,2020-05-13 10:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
71,2020-05-13 10:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
72,2020-05-13 10:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
73,2020-05-20 10:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",14,-0.3212309665234936,0
74,2020-05-20 10:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",70,-0.08141058626150116,0
75,2020-05-20 10:00:00,5,Wicomico,Staff,State and Local Affected Facilities,1,-0.376903554798599,0
76,2020-05-20 10:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
77,2020-05-20 10:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
78,2020-05-20 10:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
79,2020-05-27 10:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",50,-0.1670607220693556,0
80,2020-05-27 10:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",87,-0.008607970824824882,0
81,2020-05-27 10:00:00,5,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
82,2020-05-27 10:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
83,2020-05-27 10:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
84,2020-05-27 10:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
85,2020-06-03 10:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",41,-0.20560328318289012,0
86,2020-06-03 10:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",90,0.004239549546353285,0
87,2020-06-03 10:00:00,6,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
88,2020-06-03 10:00:00,6,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
89,2020-06-03 10:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
90,2020-06-03 10:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
91,2020-06-10 10:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",47,-0.17990824244053377,0
92,2020-06-10 10:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",100,0.04706461745028051,0
93,2020-06-10 10:00:00,6,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
94,2020-06-10 10:00:00,6,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
95,2020-06-10 10:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
96,2020-06-10 10:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
97,2020-06-17 10:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",45,-0.18847325602131923,0
98,2020-06-17 10:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",104,0.0641946446118514,0
99,2020-06-17 10:00:00,6,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
100,2020-06-17 10:00:00,6,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
101,2020-06-17 10:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
102,2020-06-17 10:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
103,2020-06-24 10:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",46,-0.1841907492309265,0
104,2020-06-24 10:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",133,0.18838734153324035,0
105,2020-06-24 10:00:00,6,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
106,2020-06-24 10:00:00,6,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
107,2020-06-24 10:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
108,2020-06-24 10:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
109,2020-07-01 10:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",7,-0.35120851405624265,0
110,2020-07-01 10:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",25,-0.27412339182917367,0
111,2020-07-01 10:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
112,2020-07-01 10:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
113,2020-07-01 10:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
114,2020-07-01 10:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
115,2020-07-08 10:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",45,-0.18847325602131923,0
116,2020-07-08 10:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",108,0.08132467177342229,0
117,2020-07-08 10:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
118,2020-07-08 10:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
119,2020-07-08 10:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
120,2020-07-08 10:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
145,2020-07-15 10:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",50,-0.1670607220693556,0
146,2020-07-15 10:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",120,0.13271475325813495,0
147,2020-07-15 10:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
148,2020-07-15 10:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
149,2020-07-15 10:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
150,2020-07-15 10:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
157,2020-07-22 10:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",50,-0.1670607220693556,0
158,2020-07-22 10:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",121,0.13699726004852766,0
159,2020-07-22 10:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
160,2020-07-22 10:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
161,2020-07-22 10:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
162,2020-07-22 10:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
163,2020-07-29 10:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",47,-0.17990824244053377,0
164,2020-07-29 10:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",97,0.034217097079102345,0
165,2020-07-29 10:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
166,2020-07-29 10:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
167,2020-07-29 10:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
168,2020-07-29 10:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
181,2020-08-05 10:00:00,8,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",46,-0.1841907492309265,0
182,2020-08-05 10:00:00,8,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",97,0.034217097079102345,0
183,2020-08-05 10:00:00,8,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
184,2020-08-05 10:00:00,8,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
185,2020-08-05 10:00:00,8,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
186,2020-08-05 10:00:00,8,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
211,2020-08-12 10:00:00,8,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",46,-0.1841907492309265,0
212,2020-08-12 10:00:00,8,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",97,0.034217097079102345,0
213,2020-08-12 10:00:00,8,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
214,2020-08-12 10:00:00,8,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
215,2020-08-12 10:00:00,8,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
216,2020-08-12 10:00:00,8,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
235,2020-08-19 10:00:00,8,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",47,-0.17990824244053377,0
236,2020-08-19 10:00:00,8,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",98,0.038499603869495067,0
237,2020-08-19 10:00:00,8,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
238,2020-08-19 10:00:00,8,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
239,2020-08-19 10:00:00,8,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
240,2020-08-19 10:00:00,8,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
247,2020-08-26 10:00:00,8,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",48,-0.17562573565014106,0
248,2020-08-26 10:00:00,8,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",98,0.038499603869495067,0
249,2020-08-26 10:00:00,8,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
250,2020-08-26 10:00:00,8,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
251,2020-08-26 10:00:00,8,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
252,2020-08-26 10:00:00,8,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
253,2020-09-02 10:00:00,9,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",49,-0.17134322885974834,0
254,2020-09-02 10:00:00,9,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",99,0.04278211065988779,0
255,2020-09-02 10:00:00,9,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
256,2020-09-02 10:00:00,9,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
257,2020-09-02 10:00:00,9,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
258,2020-09-02 10:00:00,9,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
271,200-09-09 09:03:58,9,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",49,-0.17134322885974834,0
272,200-09-09 09:03:58,9,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",99,0.04278211065988779,0
273,200-09-09 09:03:58,9,Wicomico,Staff,State and Local Affected Facilities,4,-0.36405603442742085,0
274,200-09-09 09:03:58,9,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
275,200-09-09 09:03:58,9,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
276,200-09-09 09:03:58,9,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
295,2020-09-16 10:00:00,9,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",1,-0.376903554798599,0
296,2020-09-16 10:00:00,9,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",1,-0.376903554798599,0
297,2020-09-16 10:00:00,9,Wicomico,Staff,State and Local Affected Facilities,4,-0.36405603442742085,0
298,2020-09-16 10:00:00,9,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
299,2020-09-16 10:00:00,9,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
300,2020-09-16 10:00:00,9,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
319,2020-09-23 10:00:00,9,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",1,-0.376903554798599,0
320,2020-09-23 10:00:00,9,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",1,-0.376903554798599,0
321,2020-09-23 10:00:00,9,Wicomico,Staff,State and Local Affected Facilities,4,-0.36405603442742085,0
322,2020-09-23 10:00:00,9,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
323,2020-09-23 10:00:00,9,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
324,2020-09-23 10:00:00,9,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
325,2020-09-30 10:00:00,9,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",51,-0.16277821527896288,0
326,2020-09-30 10:00:00,9,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",100,0.04706461745028051,0
327,2020-09-30 10:00:00,9,Wicomico,Staff,State and Local Affected Facilities,4,-0.36405603442742085,0
328,2020-09-30 10:00:00,9,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
329,2020-09-30 10:00:00,9,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
330,2020-09-30 10:00:00,9,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
331,2020-10-07 10:00:00,10,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",52,-0.15849570848857017,0
332,2020-10-07 10:00:00,10,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",100,0.04706461745028051,0
333,2020-10-07 10:00:00,10,Wicomico,Staff,State and Local Affected Facilities,4,-0.36405603442742085,0
334,2020-10-07 10:00:00,10,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
335,2020-10-07 10:00:00,10,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
336,2020-10-07 10:00:00,10,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
337,2020-10-14 10:00:00,10,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",52,-0.15849570848857017,0
338,2020-10-14 10:00:00,10,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",100,0.04706461745028051,0
339,2020-10-14 10:00:00,10,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
340,2020-10-14 10:00:00,10,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
341,2020-10-14 10:00:00,10,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
342,2020-10-14 10:00:00,10,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
361,2020-10-21 10:00:00,10,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",55,-0.145648188117392,0
362,2020-10-21 10:00:00,10,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",102,0.055629631031065954,0
363,2020-10-21 10:00:00,10,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
364,2020-10-21 10:00:00,10,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
365,2020-10-21 10:00:00,10,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
366,2020-10-21 10:00:00,10,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
415,2020-10-28 10:00:00,10,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",59,-0.1285181609558211,0
416,2020-10-28 10:00:00,10,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",102,0.055629631031065954,0
417,2020-10-28 10:00:00,10,Wicomico,Staff,State and Local Affected Facilities,7,-0.35120851405624265,0
418,2020-10-28 10:00:00,10,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
419,2020-10-28 10:00:00,10,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
420,2020-10-28 10:00:00,10,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
439,2020-11-04 10:00:00,11,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",59,-0.1285181609558211,0
440,2020-11-04 10:00:00,11,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",102,0.055629631031065954,0
441,2020-11-04 10:00:00,11,Wicomico,Staff,State and Local Affected Facilities,9,-0.3426435004754572,0
442,2020-11-04 10:00:00,11,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
443,2020-11-04 10:00:00,11,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
444,2020-11-04 10:00:00,11,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
469,2020-11-11 10:00:00,11,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",62,-0.11567064058464294,0
470,2020-11-11 10:00:00,11,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",103,0.059912137821458676,0
471,2020-11-11 10:00:00,11,Wicomico,Staff,State and Local Affected Facilities,10,-0.3383609936850645,0
472,2020-11-11 10:00:00,11,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
473,2020-11-11 10:00:00,11,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
474,2020-11-11 10:00:00,11,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
493,2020-11-18 10:00:00,11,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",76,-0.05571554551914483,0
494,2020-11-18 10:00:00,11,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",121,0.13699726004852766,0
495,2020-11-18 10:00:00,11,Wicomico,Staff,State and Local Affected Facilities,12,-0.3297959801042791,0
496,2020-11-18 10:00:00,11,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
497,2020-11-18 10:00:00,11,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
498,2020-11-18 10:00:00,11,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
505,2020-11-25 10:00:00,11,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",80,-0.038585518357573935,0
506,2020-11-25 10:00:00,11,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",127,0.162692300790884,0
507,2020-11-25 10:00:00,11,Wicomico,Staff,State and Local Affected Facilities,13,-0.3255134733138863,0
508,2020-11-25 10:00:00,11,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
509,2020-11-25 10:00:00,11,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
510,2020-11-25 10:00:00,11,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
517,2020-12-02 10:00:00,12,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",81,-0.03430301156718121,0
518,2020-12-02 10:00:00,12,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",127,0.162692300790884,0
519,2020-12-02 10:00:00,12,Wicomico,Staff,State and Local Affected Facilities,19,-0.29981843257153,0
520,2020-12-02 10:00:00,12,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
521,2020-12-02 10:00:00,12,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
522,2020-12-02 10:00:00,12,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
529,2020-12-09 10:00:00,12,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",86,-0.012890477615217603,0
530,2020-12-09 10:00:00,12,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",142,0.22692990264677484,0
531,2020-12-09 10:00:00,12,Wicomico,Staff,State and Local Affected Facilities,20,-0.2955359257811373,0
532,2020-12-09 10:00:00,12,Wicomico,Patients,State and Local Affected Facilities,8,-0.34692600726584993,0
533,2020-12-09 10:00:00,12,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
534,2020-12-09 10:00:00,12,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
559,2020-12-16 10:00:00,12,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",87,-0.008607970824824882,0
560,2020-12-16 10:00:00,12,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",143,0.23121240943716756,0
561,2020-12-16 10:00:00,12,Wicomico,Staff,State and Local Affected Facilities,35,-0.23129832392524644,0
562,2020-12-16 10:00:00,12,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
563,2020-12-16 10:00:00,12,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
564,2020-12-16 10:00:00,12,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
589,2020-12-23 10:00:00,12,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",96,0.02993459028870962,0
590,2020-12-23 10:00:00,12,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",150,0.26118995696991665,0
591,2020-12-23 10:00:00,12,Wicomico,Staff,State and Local Affected Facilities,40,-0.20988578997328283,0
592,2020-12-23 10:00:00,12,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
593,2020-12-23 10:00:00,12,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
594,2020-12-23 10:00:00,12,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
607,2020-12-30 10:00:00,12,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",104,0.0641946446118514,0
608,2020-12-30 10:00:00,12,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",171,0.3511225995681638,0
609,2020-12-30 10:00:00,12,Wicomico,Staff,State and Local Affected Facilities,41,-0.20560328318289012,0
610,2020-12-30 10:00:00,12,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
611,2020-12-30 10:00:00,12,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
612,2020-12-30 10:00:00,12,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
613,2021-01-06 10:00:00,1,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",111,0.09417219214460046,0
614,2021-01-06 10:00:00,1,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",168,0.33827507919698563,0
615,2021-01-06 10:00:00,1,Wicomico,Staff,State and Local Affected Facilities,41,-0.20560328318289012,0
616,2021-01-06 10:00:00,1,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
617,2021-01-06 10:00:00,1,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
618,2021-01-06 10:00:00,1,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
625,2021-01-13 10:00:00,1,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",130,0.17553982116206218,0
626,2021-01-13 10:00:00,1,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",230,0.6037905002013345,0
627,2021-01-13 10:00:00,1,Wicomico,Staff,State and Local Affected Facilities,68,-0.0899755998422866,0
628,2021-01-13 10:00:00,1,Wicomico,Patients,State and Local Affected Facilities,26,-0.26984088503878095,0
629,2021-01-13 10:00:00,1,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
630,2021-01-13 10:00:00,1,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
631,2021-01-20 10:00:00,1,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",153,0.2740374773410948,0
632,2021-01-20 10:00:00,1,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",256,0.7151356767515452,2
633,2021-01-20 10:00:00,1,Wicomico,Staff,State and Local Affected Facilities,76,-0.05571554551914483,0
634,2021-01-20 10:00:00,1,Wicomico,Patients,State and Local Affected Facilities,26,-0.26984088503878095,0
635,2021-01-20 10:00:00,1,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
636,2021-01-20 10:00:00,1,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
637,2021-01-27 10:00:00,1,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",141,0.22264739585638213,0
638,2021-01-27 10:00:00,1,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",260,0.7322657039131162,2
